row_id,image_id,true_class,pred_class,true_label,pred_label,fold,bbox,width,height,verdict,corrected_class_id,corrected_class_label,review_timestamp
train_pen1_tur_cam2_20250202_154625_0009,pen1_tur_cam2_20250202_154625.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[375.0,246.0,363.0,173.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-18T19:55:31.971504
train_pen1_tur_cam2_20250203_094548_0005,pen1_tur_cam2_20250203_094548.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[681.5,73.0,502.0,174.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-18T19:55:38.133650
train_pen1_tur_cam2_20250203_103409_0008,pen1_tur_cam2_20250203_103409.jpg,3,4,Standing,Sternal_lying,2,"[85.0,301.0,115.0,315.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-18T19:55:43.039104
train_pen1_tur_cam2_20250203_113553_0008,pen1_tur_cam2_20250203_113553.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[203.5,216.0,198.0,154.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-18T19:55:50.871612
train_pen1_tur_cam2_20250203_114554_0007,pen1_tur_cam2_20250203_114554.jpg,3,2,Standing,Sitting,2,"[263.0,284.5,149.0,383.0]",1920,1080,annotation_ok,3,Standing,2026-03-18T19:56:23.660986
train_pen1_tur_cam2_20250203_115915_0009,pen1_tur_cam2_20250203_115915.jpg,0,2,Lateral_lying_left,Sitting,2,"[215.5,222.5,137.0,198.0]",1920,1080,annotation_ok,0,Lateral_lying_left,2026-03-18T19:56:28.807057
train_pen1_tur_cam2_20250203_120415_0008,pen1_tur_cam2_20250203_120415.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[218.0,211.0,186.0,191.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-18T19:56:45.109103
train_pen1_tur_cam2_20250207_122432_0003,pen1_tur_cam2_20250207_122432.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[420.5,486.0,375.0,220.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:56:50.905691
train_pen1_tur_cam2_20250207_122432_0005,pen1_tur_cam2_20250207_122432.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[250.0,551.5,298.0,142.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:56:55.033815
train_pen1_tur_cam2_20250207_122432_0007,pen1_tur_cam2_20250207_122432.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[125.5,137.0,142.0,158.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:57:02.425845
train_pen1_tur_cam2_20250207_124433_0006,pen1_tur_cam2_20250207_124433.jpg,3,4,Standing,Sternal_lying,2,"[134.5,155.5,155.0,189.0]",1280,720,annotation_ok,3,Standing,2026-03-18T19:57:09.693554
train_pen1_tur_cam2_20250207_131255_0009,pen1_tur_cam2_20250207_131255.jpg,3,4,Standing,Sternal_lying,2,"[68.0,185.5,84.0,145.0]",1280,720,annotation_ok,3,Standing,2026-03-18T19:57:16.941756
train_pen1_tur_cam2_20250207_132256_0000,pen1_tur_cam2_20250207_132256.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[621.0,342.0,278.0,337.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T19:57:23.493157
train_pen1_tur_cam2_20250207_132256_0005,pen1_tur_cam2_20250207_132256.jpg,3,4,Standing,Sternal_lying,2,"[88.0,140.0,186.0,181.0]",1280,720,annotation_ok,3,Standing,2026-03-18T19:57:30.072910
train_pen1_tur_cam2_20250207_132936_0006,pen1_tur_cam2_20250207_132936.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[726.0,238.6,243.0,313.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:57:35.165842
train_pen1_tur_cam2_20250207_134438_0007,pen1_tur_cam2_20250207_134438.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[234.0,453.0,252.0,133.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:57:41.044857
train_pen1_tur_cam2_20250207_134438_0009,pen1_tur_cam2_20250207_134438.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[77.0,191.0,87.0,200.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-18T19:57:54.599518
train_pen1_tur_cam2_20250207_143942_0009,pen1_tur_cam2_20250207_143942.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[810.9,155.0,191.0,362.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:58:01.730646
train_pen1_tur_cam2_20250220_070521_0009,pen1_tur_cam2_20250220_070521.jpg,4,2,Sternal_lying,Sitting,2,"[733.0,61.5,219.0,303.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:58:16.242005
train_pen1_tur_cam2_20250220_075344_0001,pen1_tur_cam2_20250220_075344.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[175.0,410.5,244.0,210.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T19:58:26.980226
train_pen1_tur_cam2_20250220_081846_0004,pen1_tur_cam2_20250220_081846.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[429.0,40.5,287.0,173.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:58:48.257268
train_pen1_tur_cam2_20250220_083027_0008,pen1_tur_cam2_20250220_083027.jpg,2,4,Sitting,Sternal_lying,2,"[401.5,97.5,320.0,117.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T19:58:52.811382
train_pen1_tur_cam2_20250220_083027_0009,pen1_tur_cam2_20250220_083027.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[134.8,143.2,136.3,122.5]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:58:58.136333
train_pen1_tur_cam2_20250220_084528_0004,pen1_tur_cam2_20250220_084528.jpg,3,4,Standing,Sternal_lying,2,"[553.5,573.5,455.0,146.0]",1280,720,annotation_ok,3,Standing,2026-03-18T19:59:08.085059
train_pen1_tur_cam2_20250220_092030_0009,pen1_tur_cam2_20250220_092030.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[133.0,145.6,137.8,101.2]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:59:13.905416
train_pen1_tur_cam2_20250220_093532_0001,pen1_tur_cam2_20250220_093532.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[313.9,298.0,259.0,307.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T19:59:19.477932
train_pen1_tur_cam2_20250220_105357_0009,pen1_tur_cam2_20250220_105357.jpg,3,4,Standing,Sternal_lying,2,"[167.5,138.0,95.0,153.0]",1280,720,annotation_ok,3,Standing,2026-03-18T19:59:28.403429
train_pen1_tur_cam2_20250220_105858_0003,pen1_tur_cam2_20250220_105858.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[698.5,202.0,204.0,391.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T19:59:34.312809
train_pen1_tur_cam2_20250220_110538_0005,pen1_tur_cam2_20250220_110538.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[594.4,566.5,390.0,146.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T19:59:40.012129
train_pen2_orb_cam1_20250108_081049_0004,pen2_orb_cam1_20250108_081049.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[616.0,238.0,224.0,307.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-18T19:59:46.726062
train_pen2_orb_cam1_20250108_081054_0004,pen2_orb_cam1_20250108_081054.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[616.0,240.0,228.0,348.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-18T19:59:53.368991
train_pen2_orb_cam1_20250108_081953_0004,pen2_orb_cam1_20250108_081953.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[617.0,236.0,240.0,304.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-18T20:03:30.288371
train_pen2_orb_cam1_20250108_082840_0001,pen2_orb_cam1_20250108_082840.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[946.0,643.0,454.0,435.0]",1920,1080,pred_correct,1,Lateral_lying_right,2026-03-18T20:03:39.395432
train_pen2_orb_cam1_20250108_083307_0001,pen2_orb_cam1_20250108_083307.jpg,3,4,Standing,Sternal_lying,2,"[1069.0,596.0,308.0,482.0]",1920,1080,annotation_ok,3,Standing,2026-03-18T20:03:44.527345
train_pen2_orb_cam2_20250217_125913_0007,pen2_orb_cam2_20250217_125913.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[859.0,114.5,283.0,132.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-18T20:04:02.885036
train_pen2_tur_cam1_20250109_070201_0002,pen2_tur_cam1_20250109_070201.jpg,4,2,Sternal_lying,Sitting,2,"[769.5,70.5,220.0,450.0]",1280,720,pred_correct,2,Sitting,2026-03-18T20:04:29.109770
train_pen2_tur_cam1_20250109_070201_0004,pen2_tur_cam1_20250109_070201.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[909.5,192.5,177.0,441.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T20:04:40.129094
train_pen2_tur_cam1_20250109_070456_0007,pen2_tur_cam1_20250109_070456.jpg,4,3,Sternal_lying,Standing,2,"[175.0,479.0,167.0,101.0]",1280,720,pred_correct,3,Standing,2026-03-18T20:04:45.435193
train_pen2_tur_cam1_20250109_071327_0008,pen2_tur_cam1_20250109_071327.jpg,3,2,Standing,Sitting,2,"[958.5,55.0,149.0,425.0]",1280,720,pred_correct,2,Sitting,2026-03-18T20:04:58.297336
train_pen2_tur_cam1_20250109_071437_0002,pen2_tur_cam1_20250109_071437.jpg,2,4,Sitting,Sternal_lying,2,"[885.0,31.0,205.0,444.0]",1280,720,annotation_ok,2,Sitting,2026-03-18T20:05:10.318317
train_pen2_tur_cam1_20250109_072432_0008,pen2_tur_cam1_20250109_072432.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[194.5,439.0,160.0,135.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-18T20:05:18.343603
train_pen2_tur_cam1_20250109_072542_0001,pen2_tur_cam1_20250109_072542.jpg,4,3,Sternal_lying,Standing,2,"[550.0,504.0,340.0,215.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T20:05:28.863657
train_pen2_tur_cam1_20250109_072905_0003,pen2_tur_cam1_20250109_072905.jpg,3,4,Standing,Sternal_lying,2,"[447.5,159.0,365.0,213.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T20:05:34.624328
train_pen2_tur_cam1_20250109_072954_0008,pen2_tur_cam1_20250109_072954.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[197.4,472.5,150.2,99.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-18T20:05:57.167031
train_pen2_tur_cam1_20250109_073242_0003,pen2_tur_cam1_20250109_073242.jpg,4,2,Sternal_lying,Sitting,2,"[664.5,118.0,180.0,437.0]",1280,720,pred_correct,2,Sitting,2026-03-18T20:06:08.452490
train_pen2_tur_cam1_20250109_074813_0008,pen2_tur_cam1_20250109_074813.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[202.0,428.6,156.0,142.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T20:06:19.244089
train_pen2_tur_cam1_20250109_075115_0007,pen2_tur_cam1_20250109_075115.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[204.4,444.0,147.0,129.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T20:06:26.971173
train_pen2_tur_cam1_20250109_075403_0006,pen2_tur_cam1_20250109_075403.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[205.7,424.6,151.0,148.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T20:06:30.997913
train_pen2_tur_cam1_20250109_075808_0002,pen2_tur_cam1_20250109_075808.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[135.5,344.5,141.0,128.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T20:06:41.334395
train_pen2_tur_cam1_20250109_075918_0007,pen2_tur_cam1_20250109_075918.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[954.5,39.5,140.0,429.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-18T20:06:54.335729
train_pen2_tur_cam1_20250109_080220_0007,pen2_tur_cam1_20250109_080220.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[545.5,507.0,402.0,143.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-18T20:07:01.134124
train_pen2_tur_cam1_20250109_080419_0007,pen2_tur_cam1_20250109_080419.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[142.0,342.0,140.0,134.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T20:07:07.390592
train_pen2_tur_cam1_20250109_080508_0007,pen2_tur_cam1_20250109_080508.jpg,4,3,Sternal_lying,Standing,2,"[969.0,2.0,133.0,495.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-18T20:07:16.099932
train_pen2_tur_cam1_20250109_080639_0000,pen2_tur_cam1_20250109_080639.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[621.5,374.5,311.0,295.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-18T20:07:33.131295
train_pen2_tur_cam1_20250120_071248_0003,pen2_tur_cam1_20250120_071248.jpg,4,2,Sternal_lying,Sitting,2,"[644.0,360.0,738.0,326.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-18T20:07:42.406945
train_pen2_tur_cam1_20250120_072748_0002,pen2_tur_cam1_20250120_072748.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[1621.0,37.5,396.0,909.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:07:50.271729
train_pen2_tur_cam1_20250120_072748_0007,pen2_tur_cam1_20250120_072748.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[293.5,781.5,295.0,472.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-18T20:07:57.460211
train_pen2_tur_cam1_20250120_072748_0008,pen2_tur_cam1_20250120_072748.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[1147.7,1146.5,781.0,368.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:08:01.934300
train_pen2_tur_cam1_20250120_072929_0002,pen2_tur_cam1_20250120_072929.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[1606.5,45.5,410.0,897.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:08:10.879701
train_pen2_tur_cam1_20250120_072929_0003,pen2_tur_cam1_20250120_072929.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[1140.5,1174.5,784.0,340.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:08:16.993197
train_pen2_tur_cam1_20250120_085935_0006,pen2_tur_cam1_20250120_085935.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[1717.0,299.5,432.0,966.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:08:25.172138
train_pen2_tur_cam1_20250120_112304_0006,pen2_tur_cam1_20250120_112304.jpg,1,3,Lateral_lying_right,Standing,2,"[277.5,543.5,156.0,466.0]",2688,1520,annotation_ok,1,Lateral_lying_right,2026-03-18T20:08:36.357558
train_pen2_tur_cam1_20250120_112444_0008,pen2_tur_cam1_20250120_112444.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[276.2,525.5,182.0,478.3]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:08:51.524867
train_pen2_tur_cam1_20250120_113945_0006,pen2_tur_cam1_20250120_113945.jpg,3,2,Standing,Sitting,2,"[323.3,904.3,245.7,210.0]",2688,1520,annotation_ok,3,Standing,2026-03-18T20:08:58.439449
train_pen2_tur_cam1_20250120_114946_0008,pen2_tur_cam1_20250120_114946.jpg,1,0,Lateral_lying_right,Lateral_lying_left,2,"[367.8,822.2,307.0,345.0]",2688,1520,pred_correct,0,Lateral_lying_left,2026-03-18T20:09:07.107136
train_pen2_tur_cam1_20250120_132701_0002,pen2_tur_cam1_20250120_132701.jpg,4,2,Sternal_lying,Sitting,2,"[1048.0,1074.0,720.0,431.0]",2688,1520,pred_correct,2,Sitting,2026-03-18T20:09:21.545244
train_pen2_tur_cam1_20250120_132701_0006,pen2_tur_cam1_20250120_132701.jpg,1,3,Lateral_lying_right,Standing,2,"[332.0,527.5,233.1,545.6]",2688,1520,pred_correct,3,Standing,2026-03-18T20:09:27.660274
train_pen2_tur_cam1_20250120_132701_0007,pen2_tur_cam1_20250120_132701.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[278.0,559.0,177.0,473.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-18T20:09:47.339440
train_pen2_tur_cam1_20250120_141228_0007,pen2_tur_cam1_20250120_141228.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[313.5,894.7,399.0,292.0]",2688,1520,annotation_ok,0,Lateral_lying_left,2026-03-18T20:10:01.483470
train_pen2_tur_cam1_20250120_143231_0002,pen2_tur_cam1_20250120_143231.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[1177.0,903.5,727.0,372.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:10:06.982371
train_pen2_tur_cam1_20250120_143231_0003,pen2_tur_cam1_20250120_143231.jpg,3,4,Standing,Sternal_lying,2,"[996.5,515.5,491.0,809.0]",2688,1520,annotation_ok,3,Standing,2026-03-18T20:10:12.023499
train_pen2_tur_cam1_20250120_150225_0006,pen2_tur_cam1_20250120_150225.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[630.0,91.0,629.0,285.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-18T20:10:20.448444
train_pen2_tur_cam1_20250123_100000_0008,pen2_tur_cam1_20250123_100000.jpg,4,1,Sternal_lying,Lateral_lying_right,2,"[240.0,147.0,238.0,192.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T11:19:17.001019
train_pen2_tur_cam1_20250123_112007_0007,pen2_tur_cam1_20250123_112007.jpg,1,3,Lateral_lying_right,Standing,2,"[240.0,180.7,136.7,299.3]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-19T11:19:36.263554
train_pen2_tur_cam1_20250123_120510_0006,pen2_tur_cam1_20250123_120510.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[524.5,567.8,369.0,148.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:19:44.201119
train_pen2_tur_cam1_20250123_121831_0007,pen2_tur_cam1_20250123_121831.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[192.7,369.7,121.8,177.3]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T11:19:52.150258
train_pen2_tur_cam1_20250123_132856_0004,pen2_tur_cam1_20250123_132856.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[537.5,557.5,362.0,154.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:20:06.582726
train_pen2_tur_cam1_20250123_133216_0000,pen2_tur_cam1_20250123_133216.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[535.0,508.5,393.0,210.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T11:20:17.004844
train_pen2_tur_cam1_20250123_144617_0004,pen2_tur_cam1_20250123_144617.jpg,3,4,Standing,Sternal_lying,2,"[892.0,47.0,208.0,483.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:20:28.560613
train_pen2_tur_cam1_20250124_085635_0006,pen2_tur_cam1_20250124_085635.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[534.5,581.5,372.0,136.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:20:42.230037
train_pen2_tur_cam1_20250124_085635_0008,pen2_tur_cam1_20250124_085635.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[200.0,454.5,134.5,117.2]",1280,720,skip,0,Lateral_lying_left,2026-03-19T11:21:05.704198
train_pen2_tur_cam1_20250209_071649_0000,pen2_tur_cam1_20250209_071649.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[723.5,146.5,218.0,370.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T11:21:15.924791
train_pen2_tur_cam1_20250209_075652_0006,pen2_tur_cam1_20250209_075652.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[220.0,442.5,136.0,128.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:21:23.127160
train_pen2_tur_cam1_20250209_081012_0002,pen2_tur_cam1_20250209_081012.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[577.5,430.0,352.0,203.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T11:21:31.341813
train_pen2_tur_cam1_20250209_090516_0003,pen2_tur_cam1_20250209_090516.jpg,4,2,Sternal_lying,Sitting,2,"[444.5,69.5,300.0,230.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T11:21:48.482025
train_pen2_tur_cam1_20250209_104203_0003,pen2_tur_cam1_20250209_104203.jpg,2,4,Sitting,Sternal_lying,2,"[354.0,102.0,176.0,271.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:22:06.377718
train_pen2_tur_cam1_20250209_104203_0006,pen2_tur_cam1_20250209_104203.jpg,2,0,Sitting,Lateral_lying_left,2,"[884.0,37.0,216.0,419.0]",1280,720,skip,2,Sitting,2026-03-19T11:23:03.177591
train_pen2_tur_cam1_20250209_110524_0001,pen2_tur_cam1_20250209_110524.jpg,1,4,Lateral_lying_right,Sternal_lying,2,"[730.5,188.0,181.0,368.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-19T11:23:17.721717
train_pen2_tur_cam1_20250209_110524_0003,pen2_tur_cam1_20250209_110524.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[831.0,96.0,215.0,392.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T11:23:25.666406
train_pen2_tur_cam1_20250209_110524_0006,pen2_tur_cam1_20250209_110524.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[916.5,35.0,180.0,369.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:23:35.710178
train_pen2_tur_cam1_20250209_115709_0008,pen2_tur_cam1_20250209_115709.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[224.8,466.3,120.5,105.2]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T11:23:43.052481
train_pen2_tur_cam1_20250209_124712_0004,pen2_tur_cam1_20250209_124712.jpg,2,4,Sitting,Sternal_lying,2,"[888.0,336.0,156.0,298.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T11:23:48.030300
train_pen2_tur_cam1_20250209_131034_0008,pen2_tur_cam1_20250209_131034.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[189.5,453.5,142.0,103.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T11:23:58.446961
train_pen2_tur_cam1_20250209_132035_0002,pen2_tur_cam1_20250209_132035.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[817.0,205.0,185.0,400.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T11:24:05.477337
train_pen2_tur_cam1_20250209_132035_0007,pen2_tur_cam1_20250209_132035.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[158.0,314.5,62.0,211.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T11:24:16.744810
train_pen2_tur_cam1_20250209_134717_0005,pen2_tur_cam1_20250209_134717.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[821.5,199.0,169.0,409.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T11:24:42.011505
train_pen2_tur_cam1_20250209_141220_0001,pen2_tur_cam1_20250209_141220.jpg,2,4,Sitting,Sternal_lying,2,"[542.5,347.5,334.0,248.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T11:24:48.355505
train_pen2_tur_cam1_20250209_141220_0008,pen2_tur_cam1_20250209_141220.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[919.0,207.5,145.0,379.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T11:24:57.767538
train_pen2_tur_cam1_20250209_142540_0000,pen2_tur_cam1_20250209_142540.jpg,4,0,Sternal_lying,Lateral_lying_left,2,"[526.5,317.5,231.0,277.0]",1280,720,manual,3,Standing,2026-03-19T12:04:24.211637
train_pen2_tur_cam1_20250215_095248_0008,pen2_tur_cam1_20250215_095248.jpg,2,3,Sitting,Standing,2,"[121.7,392.0,151.5,144.2]",1280,720,pred_correct,3,Standing,2026-03-19T12:05:05.247131
train_pen2_tur_cam2_20250120_075750_0008,pen2_tur_cam2_20250120_075750.jpg,0,4,Lateral_lying_left,Sternal_lying,2,"[1940.0,858.0,227.0,250.0]",2688,1520,annotation_ok,0,Lateral_lying_left,2026-03-19T12:05:13.298307
train_pen2_tur_cam2_20250120_081752_0006,pen2_tur_cam2_20250120_081752.jpg,2,3,Sitting,Standing,2,"[2059.0,381.0,299.0,467.0]",2688,1520,pred_correct,3,Standing,2026-03-19T12:05:39.112142
train_pen1_orb_cam1_20250108_085747_0001,pen1_orb_cam1_20250108_085747.jpg,3,4,Standing,Sternal_lying,3,"[1282.0,426.5,227.0,435.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-19T16:25:40.668599
train_pen1_orb_cam2_20250108_083301_0004,pen1_orb_cam2_20250108_083301.jpg,3,4,Standing,Sternal_lying,3,"[428.3,598.3,292.3,477.7]",1920,1080,pred_correct,4,Sternal_lying,2026-03-19T16:25:49.246942
train_pen1_orb_cam2_20250108_091603_0001,pen1_orb_cam2_20250108_091603.jpg,4,3,Sternal_lying,Standing,3,"[1135.0,391.0,281.0,584.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T16:26:02.021516
train_pen1_tur_cam1_20250201_091501_0004,pen1_tur_cam1_20250201_091501.jpg,3,2,Standing,Sitting,3,"[444.5,1.5,445.0,358.0]",1920,1080,annotation_ok,3,Standing,2026-03-19T16:26:07.598593
train_pen1_tur_cam2_20250122_091538_0001,pen1_tur_cam2_20250122_091538.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[467.0,394.0,424.0,233.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:26:12.632313
train_pen1_tur_cam2_20250122_094109_0004,pen1_tur_cam2_20250122_094109.jpg,3,4,Standing,Sternal_lying,3,"[46.5,419.0,155.0,118.0]",1280,720,annotation_ok,3,Standing,2026-03-19T16:26:23.483422
train_pen1_tur_cam2_20250122_103610_0004,pen1_tur_cam2_20250122_103610.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[417.0,570.5,351.0,138.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:26:29.933688
train_pen1_tur_cam2_20250122_115021_0001,pen1_tur_cam2_20250122_115021.jpg,2,4,Sitting,Sternal_lying,3,"[212.0,251.0,250.0,211.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T16:26:34.808456
train_pen1_tur_cam2_20250122_131557_0003,pen1_tur_cam2_20250122_131557.jpg,2,4,Sitting,Sternal_lying,3,"[212.5,409.0,268.0,241.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T16:26:40.425363
train_pen1_tur_cam2_20250122_133058_0004,pen1_tur_cam2_20250122_133058.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[392.5,524.0,372.0,180.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:26:45.484973
